reporting_date,driver_id,age,gender,city,education_level,income,joining_date,last_working_date,joining_designation,grade,total_business_value,quarterly_rating,is_churned,tenure_months,prev_income,prev_bv,prev_rating,income_change_pct,bv_change_pct,rating_change,health_score,health_category
2019-02-01,551,43,0,C13,2,84481,2018-06-16,2019-10-02,3,3,0,1,1,9,84481.0,236100.0,1.0,0.0,-100.0,0.0,25.62,At Risk
2019-11-01,552,36,0,C13,1,65170,2019-11-18,,3,3,0,2,0,1,,,,0.0,0.0,0.0,39.79,Watch List
2019-12-01,552,36,0,C13,1,65170,2019-11-18,,3,3,500000,2,0,2,65170.0,0.0,2.0,0.0,0.0,0.0,40.42,Watch List
2020-01-01,552,36,0,C13,1,65170,2019-11-18,,3,3,693450,4,0,3,65170.0,500000.0,2.0,0.0,38.690000000000005,2.0,71.55,Healthy
2020-02-01,552,36,0,C13,1,65170,2019-11-18,,3,3,1206400,4,0,4,65170.0,693450.0,4.0,0.0,73.9707260797462,0.0,67.5,Stable
2020-03-01,552,36,0,C13,1,65170,2019-11-18,,3,3,12677080,4,0,5,65170.0,1206400.0,4.0,0.0,950.8189655172414,0.0,68.12,Stable
2020-04-01,552,36,0,C13,1,65170,2019-11-18,,3,3,3239800,4,0,6,65170.0,12677080.0,4.0,0.0,-74.4436415956987,0.0,43.75,Watch List
2020-05-01,552,36,0,C13,1,65170,2019-11-18,,3,3,1191960,4,0,7,65170.0,3239800.0,4.0,0.0,-63.208840051855056,0.0,44.38,Watch List
2020-06-01,552,36,0,C13,1,65170,2019-11-18,,3,3,2893730,4,0,8,65170.0,1191960.0,4.0,0.0,142.77073056142825,0.0,70.0,Healthy
2020-07-01,552,37,0,C13,1,65170,2019-11-18,,3,3,1192330,4,0,9,65170.0,2893730.0,4.0,0.0,-58.79608671161443,0.0,45.63,Watch List
2020-08-01,552,37,0,C13,1,65170,2019-11-18,,3,3,2184420,4,0,10,65170.0,1192330.0,4.0,0.0,83.20599162983402,0.0,71.25,Healthy
2020-09-01,552,37,0,C13,1,65170,2019-11-18,,3,3,2367470,4,0,11,65170.0,2184420.0,4.0,0.0,8.379798756649363,0.0,61.47,Stable
2020-10-01,552,37,0,C13,1,65170,2019-11-18,,3,3,491630,4,0,12,65170.0,2367470.0,4.0,0.0,-79.23395016621119,0.0,47.5,Watch List
2020-11-01,552,37,0,C13,1,65170,2019-11-18,,3,3,1843260,4,0,13,65170.0,491630.0,4.0,0.0,274.9282997376076,0.0,73.12,Healthy
2020-12-01,552,37,0,C13,1,65170,2019-11-18,,3,3,5487960,4,0,14,65170.0,1843260.0,4.0,0.0,197.73119364604017,0.0,73.75,Healthy
2019-09-01,553,32,0,C12,1,44273,2019-10-09,,2,2,0,1,0,0,,,,0.0,0.0,0.0,32.5,At Risk
2019-10-01,553,32,0,C12,1,44273,2019-10-09,,2,2,0,1,0,1,44273.0,0.0,1.0,0.0,0.0,0.0,33.12,At Risk
2019-11-01,553,32,0,C12,1,44273,2019-10-09,,2,2,0,1,0,2,44273.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2019-12-01,553,32,0,C12,1,44273,2019-10-09,,2,2,0,1,0,3,44273.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-01-01,553,32,0,C12,1,44273,2019-10-09,2020-01-20,2,2,0,1,1,4,44273.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2019-01-01,554,36,0,C24,2,19649,2018-11-20,,1,1,0,1,0,3,,,,0.0,0.0,0.0,34.38,At Risk
2019-02-01,554,36,0,C24,2,19649,2018-11-20,,1,1,203330,1,0,4,19649.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2019-03-01,554,36,0,C24,2,19649,2018-11-20,,1,1,374150,1,0,5,19649.0,203330.0,1.0,0.0,84.01121329857867,0.0,48.12,Watch List
2019-04-01,554,36,0,C24,2,19649,2018-11-20,,1,1,0,1,0,6,19649.0,374150.0,1.0,0.0,-100.0,0.0,23.75,At Risk
2019-05-01,554,36,0,C24,2,19649,2018-11-20,2019-05-14,1,1,0,1,1,7,19649.0,0.0,1.0,0.0,0.0,0.0,36.88,Watch List
2019-01-01,556,34,1,C8,2,51658,2015-04-10,,1,2,266450,3,0,46,,,,0.0,0.0,0.0,60.83,Stable
2019-02-01,556,34,1,C8,2,51658,2015-04-10,,1,2,1221150,3,0,47,51658.0,266450.0,3.0,0.0,358.30362169262526,0.0,73.33,Healthy
2019-03-01,556,34,1,C8,2,51658,2015-04-10,,1,2,1814380,3,0,48,51658.0,1221150.0,3.0,0.0,48.579617573598654,0.0,72.98,Healthy
2019-04-01,556,35,1,C8,2,51658,2015-04-10,,1,2,108650,3,0,49,51658.0,1814380.0,3.0,0.0,-94.0117285243444,0.0,48.33,Watch List
2019-05-01,556,35,1,C8,2,51658,2015-04-10,,1,2,307010,3,0,50,51658.0,108650.0,3.0,0.0,182.5678785089738,0.0,73.33,Healthy
2019-06-01,556,35,1,C8,2,51658,2015-04-10,,1,2,670360,3,0,51,51658.0,307010.0,3.0,0.0,118.35119377218983,0.0,73.33,Healthy
2019-07-01,556,35,1,C8,2,51658,2015-04-10,,1,2,750290,3,0,52,51658.0,670360.0,3.0,0.0,11.92344411957754,0.0,63.81,Stable
2019-08-01,556,35,1,C8,2,51658,2015-04-10,,1,2,609170,3,0,53,51658.0,750290.0,3.0,0.0,-18.808727292113716,0.0,56.13,Stable
2019-09-01,556,35,1,C8,2,51658,2015-04-10,,1,2,900000,3,0,54,51658.0,609170.0,3.0,0.0,47.7420096196464,0.0,72.77,Healthy
2019-10-01,556,35,1,C8,2,51658,2015-04-10,,1,2,600000,2,0,55,51658.0,900000.0,3.0,0.0,-33.33333333333333,-1.0,42.08,Watch List
2019-11-01,556,35,1,C8,2,51658,2015-04-10,,1,2,515690,2,0,56,51658.0,600000.0,2.0,0.0,-14.051666666666668,0.0,50.65,Stable
2019-12-01,556,35,1,C8,2,51658,2015-04-10,,1,2,250000,2,0,57,51658.0,515690.0,2.0,0.0,-51.52126277414726,0.0,41.67,Watch List
2020-01-01,556,35,1,C8,2,51658,2015-04-10,,1,2,1356440,3,0,58,51658.0,250000.0,2.0,0.0,442.576,1.0,77.08,Healthy
2020-02-01,556,35,1,C8,2,51658,2015-04-10,,1,2,1504260,3,0,59,51658.0,1356440.0,3.0,0.0,10.897643832384771,0.0,63.56,Stable
2020-03-01,556,35,1,C8,2,51658,2015-04-10,,1,2,2674280,3,0,60,51658.0,1504260.0,3.0,0.0,77.78043689255847,0.0,73.33,Healthy
2020-04-01,556,36,1,C8,2,51658,2015-04-10,,1,2,0,3,0,61,51658.0,2674280.0,3.0,0.0,-100.0,0.0,48.33,Watch List
2020-05-01,556,36,1,C8,2,51658,2015-04-10,,1,2,599060,3,0,62,51658.0,0.0,3.0,0.0,0.0,0.0,60.83,Stable
2020-06-01,556,36,1,C8,2,51658,2015-04-10,,1,2,867430,3,0,63,51658.0,599060.0,3.0,0.0,44.79851767769505,0.0,72.03,Healthy
2020-07-01,556,36,1,C8,2,51658,2015-04-10,,1,2,1231120,4,0,64,51658.0,867430.0,3.0,0.0,41.927302491267305,1.0,81.73,Healthy
2020-08-01,556,36,1,C8,2,51658,2015-04-10,,1,2,922900,4,0,65,51658.0,1231120.0,4.0,0.0,-25.03573981415297,0.0,61.24,Stable
2020-09-01,556,36,1,C8,2,51658,2015-04-10,,1,2,692390,4,0,66,51658.0,922900.0,4.0,0.0,-24.97670386824141,0.0,61.26,Stable
2020-10-01,556,36,1,C8,2,51658,2015-04-10,,1,2,1398780,4,0,67,51658.0,692390.0,4.0,0.0,102.02198183104898,0.0,80.0,Healthy
2020-11-01,556,36,1,C8,2,51658,2015-04-10,,1,2,605570,4,0,68,51658.0,1398780.0,4.0,0.0,-56.70727348117646,0.0,55.0,Stable
2020-12-01,556,36,1,C8,2,51658,2015-04-10,,1,2,1050000,4,0,69,51658.0,605570.0,4.0,0.0,73.39035949601202,0.0,80.0,Healthy
2019-01-01,558,38,1,C11,1,55263,2015-08-27,,1,2,854310,3,0,42,,,,0.0,0.0,0.0,60.83,Stable
2019-02-01,558,38,1,C11,1,55263,2015-08-27,,1,2,1107840,3,0,43,55263.0,854310.0,3.0,0.0,29.676581100537273,0.0,68.25,Stable
2019-03-01,558,38,1,C11,1,55263,2015-08-27,,1,2,1689290,3,0,44,55263.0,1107840.0,3.0,0.0,52.48501588677065,0.0,73.33,Healthy
2019-04-01,558,38,1,C11,1,55263,2015-08-27,,1,2,122430,2,0,45,55263.0,1689290.0,3.0,0.0,-92.75257652623291,-1.0,37.92,Watch List
2019-05-01,558,38,1,C11,1,55263,2015-08-27,,1,2,226360,2,0,46,55263.0,122430.0,2.0,0.0,84.88932451196602,0.0,66.67,Stable
2019-06-01,558,38,1,C11,1,55263,2015-08-27,,1,2,380080,2,0,47,55263.0,226360.0,2.0,0.0,67.9095246509984,0.0,66.67,Stable
2019-07-01,558,38,1,C11,1,55263,2015-08-27,,1,2,243090,2,0,48,55263.0,380080.0,2.0,0.0,-36.04241212376342,0.0,45.16,Watch List
2019-08-01,558,38,1,C11,1,55263,2015-08-27,,1,2,485220,2,0,49,55263.0,243090.0,2.0,0.0,99.60508453659138,0.0,66.67,Stable
2019-09-01,558,38,1,C11,1,55263,2015-08-27,,1,2,143120,2,0,50,55263.0,485220.0,2.0,0.0,-70.50410123243066,0.0,41.67,Watch List
2019-10-01,558,38,1,C11,1,55263,2015-08-27,,1,2,260120,2,0,51,55263.0,143120.0,2.0,0.0,81.74958077138066,0.0,66.67,Stable
2019-11-01,558,38,1,C11,1,55263,2015-08-27,,1,2,220230,2,0,52,55263.0,260120.0,2.0,0.0,-15.335229893895125,0.0,50.33,Stable
2019-12-01,558,38,1,C11,1,55263,2015-08-27,,1,2,126100,2,0,53,55263.0,220230.0,2.0,0.0,-42.74167915361213,0.0,43.48,Watch List
2020-01-01,558,39,1,C11,1,55263,2015-08-27,,1,2,497040,1,0,54,55263.0,126100.0,2.0,0.0,294.1633624107851,-1.0,56.25,Stable
2020-02-01,558,39,1,C11,1,55263,2015-08-27,2020-08-02,1,2,350000,1,1,55,55263.0,497040.0,1.0,0.0,-29.58313214228231,0.0,40.1,Watch List
2020-08-01,559,40,0,C27,0,44342,2020-08-14,,1,1,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-09-01,559,40,0,C27,0,44342,2020-08-14,,1,1,125460,1,0,2,44342.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2020-10-01,559,40,0,C27,0,44342,2020-08-14,,1,1,0,3,0,3,44342.0,125460.0,1.0,0.0,-100.0,2.0,42.71,Watch List
2020-11-01,559,41,0,C27,0,44342,2020-08-14,,1,1,1303020,3,0,4,44342.0,0.0,3.0,0.0,0.0,0.0,48.33,Watch List
2020-12-01,559,41,0,C27,0,44342,2020-08-14,,1,1,294140,3,0,5,44342.0,1303020.0,3.0,0.0,-77.4262866264524,0.0,36.46,Watch List
2019-01-01,560,40,0,C19,2,152234,2018-07-24,,3,4,2562500,3,0,7,,,,0.0,0.0,0.0,50.21,Stable
2019-02-01,560,40,0,C19,2,152234,2018-07-24,,3,4,1220030,3,0,8,152234.0,2562500.0,3.0,0.0,-52.389073170731706,0.0,38.33,Watch List
2019-03-01,560,40,0,C19,2,152234,2018-07-24,,3,4,11658060,3,0,9,152234.0,1220030.0,3.0,0.0,855.5551912657885,0.0,63.96,Stable
2019-04-01,560,40,0,C19,2,152234,2018-07-24,,3,4,250000,2,0,10,152234.0,11658060.0,3.0,0.0,-97.85556087376459,-1.0,29.17,At Risk
2019-05-01,560,40,0,C19,2,152234,2018-07-24,,3,4,250000,2,0,11,152234.0,250000.0,2.0,0.0,0.0,0.0,46.04,Watch List
2019-06-01,560,40,0,C19,2,152234,2018-07-24,,3,4,639220,2,0,12,152234.0,250000.0,2.0,0.0,155.68800000000002,0.0,59.17,Stable
2019-07-01,560,40,0,C19,2,152234,2018-07-24,,3,4,586610,4,0,13,152234.0,639220.0,2.0,0.0,-8.230343230812554,2.0,66.07,Stable
2019-08-01,560,40,0,C19,2,152234,2018-07-24,,3,4,3238100,4,0,14,152234.0,586610.0,4.0,0.0,452.00218202894604,0.0,73.75,Healthy
2019-09-01,560,40,0,C19,2,152234,2018-07-24,,3,4,1895500,4,0,15,152234.0,3238100.0,4.0,0.0,-41.46258608443223,0.0,51.51,Stable
2019-10-01,560,41,0,C19,2,152234,2018-07-24,,3,4,1955310,3,0,16,152234.0,1895500.0,4.0,0.0,3.1553679767871277,-1.0,52.87,Stable
2019-11-01,560,41,0,C19,2,152234,2018-07-24,,3,4,1300000,3,0,17,152234.0,1955310.0,3.0,0.0,-33.514378794155405,0.0,48.08,Watch List
2019-12-01,560,41,0,C19,2,152234,2018-07-24,,3,4,750000,3,0,18,152234.0,1300000.0,3.0,0.0,-42.30769230769231,0.0,46.51,Watch List
2020-01-01,560,41,0,C19,2,152234,2018-07-24,,3,4,2840000,3,0,19,152234.0,750000.0,3.0,0.0,278.6666666666667,0.0,70.21,Healthy
2020-02-01,560,41,0,C19,2,152234,2018-07-24,,3,4,1450000,3,0,20,152234.0,2840000.0,3.0,0.0,-48.943661971830984,0.0,46.1,Watch List
2020-03-01,560,41,0,C19,2,152234,2018-07-24,,3,4,5255990,3,0,21,152234.0,1450000.0,3.0,0.0,262.4820689655172,0.0,71.46,Healthy
2020-04-01,560,41,0,C19,2,152234,2018-07-24,,3,4,301800,2,0,22,152234.0,5255990.0,3.0,0.0,-94.25797994288422,-1.0,36.67,Watch List
2020-05-01,560,41,0,C19,2,152234,2018-07-24,,3,4,243840,2,0,23,152234.0,301800.0,2.0,0.0,-19.204771371769382,0.0,48.74,Watch List
2020-06-01,560,41,0,C19,2,152234,2018-07-24,,3,4,1394200,2,0,24,152234.0,243840.0,2.0,0.0,471.76837270341207,0.0,66.67,Stable
2020-07-01,560,41,0,C19,2,152234,2018-07-24,,3,4,200000,2,0,25,152234.0,1394200.0,2.0,0.0,-85.6548558313011,0.0,41.67,Watch List
2020-08-01,560,41,0,C19,2,152234,2018-07-24,,3,4,1681700,2,0,26,152234.0,200000.0,2.0,0.0,740.85,0.0,66.67,Stable
2020-09-01,560,41,0,C19,2,152234,2018-07-24,,3,4,0,2,0,27,152234.0,1681700.0,2.0,0.0,-100.0,0.0,41.67,Watch List
2020-10-01,560,42,0,C19,2,152234,2018-07-24,,3,4,300000,1,0,28,152234.0,0.0,2.0,0.0,0.0,-1.0,43.75,Watch List
2020-11-01,560,42,0,C19,2,152234,2018-07-24,,3,4,800020,1,0,29,152234.0,300000.0,1.0,0.0,166.67333333333335,0.0,60.0,Stable
2020-12-01,560,42,0,C19,2,152234,2018-07-24,,3,4,1053630,1,0,30,152234.0,800020.0,1.0,0.0,31.700457488562783,0.0,55.43,Stable
2020-12-01,561,28,0,C6,1,43855,2020-12-21,,1,1,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-02-01,562,29,1,C6,0,52465,2020-02-02,,2,2,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-03-01,562,29,1,C6,0,52465,2020-02-02,,2,2,0,1,0,2,52465.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2020-04-01,562,29,1,C6,0,52465,2020-02-02,,2,2,0,1,0,3,52465.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-05-01,562,29,1,C6,0,52465,2020-02-02,,2,2,0,1,0,4,52465.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2020-06-01,562,29,1,C6,0,52465,2020-02-02,,2,2,0,1,0,5,52465.0,0.0,1.0,0.0,0.0,0.0,35.62,Watch List
2020-07-01,562,29,1,C6,0,52465,2020-02-02,2020-07-20,2,2,0,1,1,6,52465.0,0.0,1.0,0.0,0.0,0.0,36.25,Watch List
2019-01-01,563,34,1,C20,0,73359,2017-07-17,,1,3,100050,1,0,19,,,,0.0,0.0,0.0,44.38,Watch List
2019-02-01,563,35,1,C20,0,73359,2017-07-17,,1,3,852760,1,0,20,73359.0,100050.0,1.0,0.0,752.3338330834582,0.0,57.5,Stable
2019-03-01,563,35,1,C20,0,73359,2017-07-17,,1,3,590490,1,0,21,73359.0,852760.0,1.0,0.0,-30.755429429147707,0.0,37.94,Watch List
2019-04-01,563,35,1,C20,0,73359,2017-07-17,,1,3,100150,2,0,22,73359.0,590490.0,1.0,0.0,-83.03950955985707,1.0,44.17,Watch List
2019-05-01,563,35,1,C20,0,73359,2017-07-17,,1,3,350880,2,0,23,73359.0,100150.0,2.0,0.0,250.35446829755367,0.0,66.04,Stable
2019-06-01,563,35,1,C20,0,73359,2017-07-17,,1,3,102780,2,0,24,73359.0,350880.0,2.0,0.0,-70.70793433652531,0.0,41.67,Watch List
2019-07-01,563,35,1,C20,0,73359,2017-07-17,,1,3,300310,2,0,25,73359.0,102780.0,2.0,0.0,192.18719595251994,0.0,66.67,Stable
2019-08-01,563,35,1,C20,0,73359,2017-07-17,,1,3,300320,2,0,26,73359.0,300310.0,2.0,0.0,0.0033298924444740436,0.0,54.17,Stable
2019-09-01,563,35,1,C20,0,73359,2017-07-17,,1,3,744020,2,0,27,73359.0,300320.0,2.0,0.0,147.74240809802876,0.0,66.67,Stable
2019-10-01,563,35,1,C20,0,73359,2017-07-17,,1,3,6000,1,0,28,73359.0,744020.0,2.0,0.0,-99.19357006532083,-1.0,31.25,At Risk
2019-11-01,563,35,1,C20,0,73359,2017-07-17,2019-10-29,1,3,0,1,1,29,73359.0,6000.0,1.0,0.0,-100.0,0.0,35.0,Watch List
2019-01-01,564,38,0,C1,2,31340,2019-01-15,,1,1,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2019-02-01,564,38,0,C1,2,31340,2019-01-15,,1,1,100650,1,0,2,31340.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2019-03-01,564,38,0,C1,2,31340,2019-01-15,,1,1,101850,1,0,3,31340.0,100650.0,1.0,0.0,1.1922503725782414,0.0,34.67,At Risk
2019-04-01,564,38,0,C1,2,31340,2019-01-15,2019-04-22,1,1,0,1,1,4,31340.0,101850.0,1.0,0.0,-100.0,0.0,22.5,At Risk
2019-09-01,565,36,0,C28,1,56543,2019-09-23,,3,3,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2019-10-01,565,36,0,C28,1,56543,2019-09-23,,3,3,0,1,0,2,56543.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2019-11-01,565,36,0,C28,1,56543,2019-09-23,,3,3,0,1,0,3,56543.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2019-12-01,565,36,0,C28,1,56543,2019-09-23,,3,3,302340,1,0,4,56543.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2020-01-01,565,36,0,C28,1,56543,2019-09-23,,3,3,0,2,0,5,56543.0,302340.0,1.0,0.0,-100.0,1.0,33.54,At Risk
2020-02-01,565,36,0,C28,1,56543,2019-09-23,,3,3,1203150,2,0,6,56543.0,0.0,2.0,0.0,0.0,0.0,42.92,Watch List
2020-03-01,565,36,0,C28,1,56543,2019-09-23,,3,3,1293700,2,0,7,56543.0,1203150.0,2.0,0.0,7.526077380210282,0.0,45.42,Watch List
2020-04-01,565,36,0,C28,1,56543,2019-09-23,,3,3,250000,3,0,8,56543.0,1293700.0,2.0,0.0,-80.67558166499188,1.0,42.08,Watch List
2020-05-01,565,36,0,C28,1,56543,2019-09-23,,3,3,593090,3,0,9,56543.0,250000.0,3.0,0.0,137.236,0.0,63.96,Stable
2020-06-01,565,36,0,C28,1,56543,2019-09-23,,3,3,549770,3,0,10,56543.0,593090.0,3.0,0.0,-7.304119105026219,0.0,50.26,Stable
2020-07-01,565,36,0,C28,1,56543,2019-09-23,,3,3,650780,3,0,11,56543.0,549770.0,3.0,0.0,18.373137857649564,0.0,57.3,Stable
2020-08-01,565,37,0,C28,1,56543,2019-09-23,,3,3,601180,3,0,12,56543.0,650780.0,3.0,0.0,-7.621623282829836,0.0,51.43,Stable
2020-09-01,565,37,0,C28,1,56543,2019-09-23,,3,3,1072340,3,0,13,56543.0,601180.0,3.0,0.0,78.37253401643434,0.0,66.46,Stable
2020-10-01,565,37,0,C28,1,56543,2019-09-23,,3,3,802720,3,0,14,56543.0,1072340.0,3.0,0.0,-25.143144898073373,0.0,48.3,Watch List
2020-11-01,565,37,0,C28,1,56543,2019-09-23,,3,3,869150,3,0,15,56543.0,802720.0,3.0,0.0,8.275612916085311,0.0,57.28,Stable
2020-12-01,565,37,0,C28,1,56543,2019-09-23,,3,3,406420,3,0,16,56543.0,869150.0,3.0,0.0,-53.23937180003452,0.0,43.33,Watch List
2019-01-01,566,35,0,C10,2,50504,2018-05-22,,1,1,568480,3,0,9,,,,0.0,0.0,0.0,51.46,Stable
2019-02-01,566,35,0,C10,2,50504,2018-05-22,,1,1,202600,3,0,10,50504.0,568480.0,3.0,0.0,-64.36110329299184,0.0,39.58,Watch List
2019-03-01,566,35,0,C10,2,50504,2018-05-22,,1,1,1173960,3,0,11,50504.0,202600.0,3.0,0.0,479.4471865745311,0.0,65.21,Stable
2019-04-01,566,35,0,C10,2,50504,2018-05-22,,1,1,369770,3,0,12,50504.0,1173960.0,3.0,0.0,-68.50233398071485,0.0,40.83,Watch List
2019-05-01,566,35,0,C10,2,50504,2018-05-22,,1,1,250560,3,0,13,50504.0,369770.0,3.0,0.0,-32.2389593531114,0.0,45.9,Watch List
2019-06-01,566,35,0,C10,2,50504,2018-05-22,,1,1,200000,3,0,14,50504.0,250560.0,3.0,0.0,-20.178799489144318,0.0,49.54,Watch List
2019-07-01,566,35,0,C10,2,50504,2018-05-22,,1,1,244380,2,0,15,50504.0,200000.0,3.0,0.0,22.189999999999998,-1.0,50.34,Stable
2019-08-01,566,36,0,C10,2,50504,2018-05-22,,1,1,193520,2,0,16,50504.0,244380.0,2.0,0.0,-20.811850396922825,0.0,43.96,Watch List
2019-09-01,566,36,0,C10,2,50504,2018-05-22,,1,1,272160,2,0,17,50504.0,193520.0,2.0,0.0,40.6366267052501,0.0,59.95,Stable
2019-10-01,566,36,0,C10,2,50504,2018-05-22,,1,1,171270,2,0,18,50504.0,272160.0,2.0,0.0,-37.07010582010582,0.0,41.15,Watch List
2019-11-01,566,36,0,C10,2,50504,2018-05-22,,1,1,270790,2,0,19,50504.0,171270.0,2.0,0.0,58.107082384539034,0.0,63.54,Stable
2019-12-01,566,36,0,C10,2,50504,2018-05-22,,1,1,128160,2,0,20,50504.0,270790.0,2.0,0.0,-52.67181210532147,0.0,39.17,Watch List
2020-01-01,566,36,0,C10,2,50504,2018-05-22,,1,1,543640,2,0,21,50504.0,128160.0,2.0,0.0,324.1885143570537,0.0,64.79,Stable
2020-02-01,566,36,0,C10,2,50504,2018-05-22,,1,1,696880,2,0,22,50504.0,543640.0,2.0,0.0,28.18777131925539,0.0,59.96,Stable
2020-03-01,566,36,0,C10,2,50504,2018-05-22,,1,1,606820,2,0,23,50504.0,696880.0,2.0,0.0,-12.923315348410055,0.0,50.31,Stable
2020-04-01,566,36,0,C10,2,50504,2018-05-22,,1,1,150770,3,0,24,50504.0,606820.0,2.0,0.0,-75.15408193533503,1.0,52.08,Stable
2020-05-01,566,36,0,C10,2,50504,2018-05-22,,1,1,845210,3,0,25,50504.0,150770.0,3.0,0.0,460.59560920607544,0.0,73.33,Healthy
2020-06-01,566,36,0,C10,2,50504,2018-05-22,,1,1,166660,3,0,26,50504.0,845210.0,3.0,0.0,-80.28182345215981,0.0,48.33,Watch List
2020-07-01,566,36,0,C10,2,50504,2018-05-22,,1,1,0,1,0,27,50504.0,166660.0,3.0,0.0,-100.0,-2.0,27.5,At Risk
2020-08-01,566,37,0,C10,2,50504,2018-05-22,2020-07-29,1,1,0,1,1,28,50504.0,0.0,1.0,0.0,0.0,0.0,47.5,Watch List
2019-01-01,568,31,0,C16,1,55600,2018-05-21,,1,3,4306190,4,0,9,,,,0.0,0.0,0.0,58.13,Stable
2019-02-01,568,31,0,C16,1,55600,2018-05-21,,1,3,860010,4,0,10,55600.0,4306190.0,4.0,0.0,-80.02851708819165,0.0,46.25,Watch List
2019-03-01,568,31,0,C16,1,55600,2018-05-21,,1,3,7434340,4,0,11,55600.0,860010.0,4.0,0.0,764.4480878129324,0.0,71.87,Healthy
2019-04-01,568,31,0,C16,1,55600,2018-05-21,,1,3,172420,3,0,12,55600.0,7434340.0,4.0,0.0,-97.68076251556964,-1.0,37.08,Watch List
2019-05-01,568,31,0,C16,1,55600,2018-05-21,,1,3,673630,3,0,13,55600.0,172420.0,3.0,0.0,290.691335111936,0.0,66.46,Stable
2019-06-01,568,31,0,C16,1,55600,2018-05-21,,1,3,271470,3,0,14,55600.0,673630.0,3.0,0.0,-59.700429018897616,0.0,42.08,Watch List
2019-07-01,568,32,0,C16,1,55600,2018-05-21,,1,3,684270,4,0,15,55600.0,271470.0,3.0,0.0,152.06100121560394,1.0,78.12,Healthy
2019-08-01,568,32,0,C16,1,55600,2018-05-21,,1,3,866890,4,0,16,55600.0,684270.0,4.0,0.0,26.688295555847834,0.0,69.17,Stable
2019-09-01,568,32,0,C16,1,55600,2018-05-21,,1,3,2114060,4,0,17,55600.0,866890.0,4.0,0.0,143.86715730946256,0.0,75.62,Healthy
2019-10-01,568,32,0,C16,1,55600,2018-05-21,,1,3,1570420,4,0,18,55600.0,2114060.0,4.0,0.0,-25.715448000529783,0.0,57.32,Stable
2019-11-01,568,32,0,C16,1,55600,2018-05-21,,1,3,1270500,4,0,19,55600.0,1570420.0,4.0,0.0,-19.09807567402351,0.0,59.6,Stable
2019-12-01,568,32,0,C16,1,55600,2018-05-21,,1,3,297350,4,0,20,55600.0,1270500.0,4.0,0.0,-76.59582841401024,0.0,52.5,Stable
2020-01-01,568,32,0,C16,1,55600,2018-05-21,,1,3,1726780,4,0,21,55600.0,297350.0,4.0,0.0,480.72305364049106,0.0,78.12,Healthy
2020-02-01,568,32,0,C16,1,55600,2018-05-21,,1,3,2281830,4,0,22,55600.0,1726780.0,4.0,0.0,32.14364308134215,0.0,74.29,Healthy
2020-03-01,568,32,0,C16,1,55600,2018-05-21,,1,3,8374070,4,0,23,55600.0,2281830.0,4.0,0.0,266.98921479689545,0.0,79.38,Healthy
2020-04-01,568,32,0,C16,1,55600,2018-05-21,,1,3,363760,4,0,24,55600.0,8374070.0,4.0,0.0,-95.6561146491491,0.0,55.0,Stable
2020-05-01,568,32,0,C16,1,55600,2018-05-21,,1,3,839060,4,0,25,55600.0,363760.0,4.0,0.0,130.66307455465142,0.0,80.0,Healthy
2020-06-01,568,32,0,C16,1,55600,2018-05-21,,1,3,1440180,4,0,26,55600.0,839060.0,4.0,0.0,71.64207565609134,0.0,80.0,Healthy
2020-07-01,568,33,0,C16,1,55600,2018-05-21,,1,3,712850,3,0,27,55600.0,1440180.0,4.0,0.0,-50.50271493841048,-1.0,44.58,Watch List
2020-08-01,568,33,0,C16,1,55600,2018-05-21,,1,3,1184350,3,0,28,55600.0,712850.0,3.0,0.0,66.14294732412148,0.0,73.33,Healthy
2020-09-01,568,33,0,C16,1,60655,2018-05-21,,1,4,1004830,2,0,29,55600.0,1184350.0,3.0,9.091726618705035,-15.157681428631738,-1.0,48.9,Watch List
2020-10-01,568,33,0,C16,1,60655,2018-05-21,,1,4,391310,2,0,30,60655.0,1004830.0,2.0,0.0,-61.0570942348457,0.0,41.67,Watch List
2020-11-01,568,33,0,C16,1,60655,2018-05-21,,1,4,444990,2,0,31,60655.0,391310.0,2.0,0.0,13.718024072985614,0.0,57.6,Stable
2020-12-01,568,33,0,C16,1,60655,2018-05-21,,1,4,2382130,2,0,32,60655.0,444990.0,2.0,0.0,435.32214207060827,0.0,66.67,Stable
